DA_losses,DB_losses,D_losses,G_losses,gA_d_losses_synthetic,gA_losses_reconstructed,gB_d_losses_synthetic,gB_losses_reconstructed,reconstruction_losses
0.3433223068714142,0.29807232320308685,0.641394630074501,"[2.916100025177002, 0.06413847208023071, 0.11216744780540466, 0.5504226684570312, 0.6026180386543274]",0.06413847208023071,0.5504226684570312,0.11216744780540466,0.6026180386543274,1.1530407071113586
0.3115077018737793,0.3096509277820587,0.621158629655838,"[2.8901681900024414, 0.06252691149711609, 0.10367089509963989, 0.6112160682678223, 0.6169738173484802]",0.06252691149711609,0.6112160682678223,0.10367089509963989,0.6169738173484802,1.2281898856163025
0.34903891384601593,0.31331104040145874,0.6623499542474747,"[2.816635847091675, 0.06302696466445923, 0.10574785619974136, 0.5314895510673523, 0.5973981618881226]",0.06302696466445923,0.5314895510673523,0.10574785619974136,0.5973981618881226,1.1288877129554749
0.31558844447135925,0.3084695637226105,0.6240580081939697,"[2.9404120445251465, 0.06565596163272858, 0.1160178929567337, 0.535280704498291, 0.5883926749229431]",0.06565596163272858,0.535280704498291,0.1160178929567337,0.5883926749229431,1.1236733794212341
0.33198682963848114,0.28835320472717285,0.620340034365654,"[2.944866180419922, 0.06330876052379608, 0.1108345091342926, 0.6090118885040283, 0.5944215059280396]",0.06330876052379608,0.6090118885040283,0.1108345091342926,0.5944215059280396,1.2034333944320679
0.3364485055208206,0.2975851744413376,0.6340336799621582,"[2.888321876525879, 0.06286326050758362, 0.10253779590129852, 0.5548447370529175, 0.6794666647911072]",0.06286326050758362,0.5548447370529175,0.10253779590129852,0.6794666647911072,1.2343114018440247
0.3029883950948715,0.36236338317394257,0.6653517782688141,"[2.8185534477233887, 0.05802784860134125, 0.10440146923065186, 0.548533022403717, 0.6457271575927734]",0.05802784860134125,0.548533022403717,0.10440146923065186,0.6457271575927734,1.1942601799964905
0.3186280131340027,0.3586280643939972,0.6772560775279999,"[2.761643648147583, 0.06042579188942909, 0.10353633761405945, 0.554741621017456, 0.567280650138855]",0.06042579188942909,0.554741621017456,0.10353633761405945,0.567280650138855,1.122022271156311
0.30438877642154694,0.28660835325717926,0.5909971296787262,"[2.813220977783203, 0.060963813215494156, 0.10594432055950165, 0.5413901805877686, 0.6027493476867676]",0.060963813215494156,0.5413901805877686,0.10594432055950165,0.6027493476867676,1.1441395282745361
0.31920692324638367,0.29507674276828766,0.6142836660146713,"[2.987009048461914, 0.06536398082971573, 0.11912704259157181, 0.5502326488494873, 0.5918660759925842]",0.06536398082971573,0.5502326488494873,0.11912704259157181,0.5918660759925842,1.1420987248420715
0.32043851912021637,0.3185863494873047,0.6390248686075211,"[2.792692184448242, 0.059791646897792816, 0.10624375939369202, 0.552586555480957, 0.5797516703605652]",0.059791646897792816,0.552586555480957,0.10624375939369202,0.5797516703605652,1.1323382258415222
0.40198713541030884,0.2950874865055084,0.6970746219158173,"[2.87774658203125, 0.06461359560489655, 0.10339546948671341, 0.5746479630470276, 0.6230078935623169]",0.06461359560489655,0.5746479630470276,0.10339546948671341,0.6230078935623169,1.1976558566093445
0.34179335832595825,0.3358757048845291,0.6776690632104874,"[2.840327739715576, 0.06213399022817612, 0.10792191326618195, 0.5648180246353149, 0.5749508738517761]",0.06213399022817612,0.5648180246353149,0.10792191326618195,0.5749508738517761,1.139768898487091
0.33203837275505066,0.2997436672449112,0.6317820399999619,"[2.8234567642211914, 0.06299181282520294, 0.10728348046541214, 0.5418170690536499, 0.5788869261741638]",0.06299181282520294,0.5418170690536499,0.10728348046541214,0.5788869261741638,1.1207039952278137
0.3436376750469208,0.2983383685350418,0.6419760435819626,"[2.8493804931640625, 0.06650198996067047, 0.10055654495954514, 0.5637871623039246, 0.6150080561637878]",0.06650198996067047,0.5637871623039246,0.10055654495954514,0.6150080561637878,1.1787952184677124
0.35513925552368164,0.31281913816928864,0.6679583936929703,"[2.7205817699432373, 0.056495532393455505, 0.10550719499588013, 0.5197581052780151, 0.5807963013648987]",0.056495532393455505,0.5197581052780151,0.10550719499588013,0.5807963013648987,1.1005544066429138
0.31760284304618835,0.29976309835910797,0.6173659414052963,"[2.802936553955078, 0.05895712971687317, 0.10576929152011871, 0.5414323210716248, 0.6142400503158569]",0.05895712971687317,0.5414323210716248,0.10576929152011871,0.6142400503158569,1.1556723713874817
0.3181667625904083,0.33079662919044495,0.6489633917808533,"[2.796191692352295, 0.05836862325668335, 0.10246577858924866, 0.5244916677474976, 0.6633559465408325]",0.05836862325668335,0.5244916677474976,0.10246577858924866,0.6633559465408325,1.18784761428833
0.3251776099205017,0.3401898145675659,0.6653674244880676,"[2.7260894775390625, 0.05459111928939819, 0.09990783780813217, 0.5193743705749512, 0.6617254614830017]",0.05459111928939819,0.5193743705749512,0.09990783780813217,0.6617254614830017,1.1810998320579529
0.32273243367671967,0.32907088100910187,0.6518033146858215,"[2.738590717315674, 0.06184983253479004, 0.10242551565170288, 0.5272741913795471, 0.5685632228851318]",0.06184983253479004,0.5272741913795471,0.10242551565170288,0.5685632228851318,1.095837414264679
0.3365919142961502,0.33828234672546387,0.6748742610216141,"[2.8585000038146973, 0.06344334781169891, 0.11373603343963623, 0.5372153520584106, 0.5494909286499023]",0.06344334781169891,0.5372153520584106,0.11373603343963623,0.5494909286499023,1.086706280708313
0.3364238291978836,0.3140155225992203,0.6504393517971039,"[2.7628860473632812, 0.06052694097161293, 0.10469060391187668, 0.5214349627494812, 0.5892756581306458]",0.06052694097161293,0.5214349627494812,0.10469060391187668,0.5892756581306458,1.110710620880127
0.32476256787776947,0.27445419132709503,0.5992167592048645,"[2.705457925796509, 0.053836360573768616, 0.10390220582485199, 0.5278869271278381, 0.6001853346824646]",0.053836360573768616,0.5278869271278381,0.10390220582485199,0.6001853346824646,1.1280722618103027
0.34176352620124817,0.27132755517959595,0.6130910813808441,"[2.6685924530029297, 0.05371808633208275, 0.10035160183906555, 0.5328739285469055, 0.5950217843055725]",0.05371808633208275,0.5328739285469055,0.10035160183906555,0.5950217843055725,1.127895712852478
0.3587587922811508,0.2923995554447174,0.6511583477258682,"[2.618133068084717, 0.054985832422971725, 0.09645290672779083, 0.5228748321533203, 0.5808708071708679]",0.054985832422971725,0.5228748321533203,0.09645290672779083,0.5808708071708679,1.1037456393241882
0.3657989054918289,0.35484273731708527,0.7206416428089142,"[2.6123979091644287, 0.05715981870889664, 0.10006235539913177, 0.4965018033981323, 0.5436743497848511]",0.05715981870889664,0.4965018033981323,0.10006235539913177,0.5436743497848511,1.0401761531829834
0.33670674264431,0.3066414147615433,0.6433481574058533,"[2.7034215927124023, 0.05912160128355026, 0.09598643332719803, 0.54995197057724, 0.6023892164230347]",0.05912160128355026,0.54995197057724,0.09598643332719803,0.6023892164230347,1.1523411870002747
0.35531987249851227,0.3172838091850281,0.6726036816835403,"[2.611772060394287, 0.05516107752919197, 0.0984799861907959, 0.49659574031829834, 0.5787657499313354]",0.05516107752919197,0.49659574031829834,0.0984799861907959,0.5787657499313354,1.0753614902496338
0.37594369053840637,0.27807125449180603,0.6540149450302124,"[2.619630813598633, 0.05441288277506828, 0.0918583869934082, 0.5023899674415588, 0.6545282006263733]",0.05441288277506828,0.5023899674415588,0.0918583869934082,0.6545282006263733,1.1569181680679321
0.35932812094688416,0.3239508271217346,0.6832789480686188,"[2.673759937286377, 0.05229051411151886, 0.09185637533664703, 0.5190727710723877, 0.7132183313369751]",0.05229051411151886,0.5190727710723877,0.09185637533664703,0.7132183313369751,1.2322911024093628
0.3452998250722885,0.381242573261261,0.7265423983335495,"[2.705524444580078, 0.05475242808461189, 0.0976552963256836, 0.527820348739624, 0.6536269187927246]",0.05475242808461189,0.527820348739624,0.0976552963256836,0.6536269187927246,1.1814472675323486
0.3920140117406845,0.3355018198490143,0.7275158315896988,"[2.5190327167510986, 0.052022580057382584, 0.09537287056446075, 0.4530778229236603, 0.5920004844665527]",0.052022580057382584,0.4530778229236603,0.09537287056446075,0.5920004844665527,1.045078307390213
0.3269910663366318,0.3286922574043274,0.6556833237409592,"[2.582484722137451, 0.05693129450082779, 0.09526777267456055, 0.5139102339744568, 0.5465836524963379]",0.05693129450082779,0.5139102339744568,0.09526777267456055,0.5465836524963379,1.0604938864707947
0.3506791591644287,0.2876998633146286,0.6383790224790573,"[2.580482006072998, 0.05456743389368057, 0.09154573827981949, 0.4979130029678345, 0.6214372515678406]",0.05456743389368057,0.4979130029678345,0.09154573827981949,0.6214372515678406,1.119350254535675
0.3378867655992508,0.29568272829055786,0.6335694938898087,"[2.553776264190674, 0.052984848618507385, 0.09326919168233871, 0.5025668740272522, 0.5886691212654114]",0.052984848618507385,0.5025668740272522,0.09326919168233871,0.5886691212654114,1.0912359952926636
0.3358575403690338,0.2756708860397339,0.6115284264087677,"[2.490090847015381, 0.05312249809503555, 0.08845137059688568, 0.48339560627937317, 0.5909566283226013]",0.05312249809503555,0.48339560627937317,0.08845137059688568,0.5909566283226013,1.0743522346019745
0.33782605826854706,0.3052546828985214,0.6430807411670685,"[2.5818426609039307, 0.05983663722872734, 0.09067884087562561, 0.48516741394996643, 0.5915204882621765]",0.05983663722872734,0.48516741394996643,0.09067884087562561,0.5915204882621765,1.076687902212143
0.3341083973646164,0.30485081672668457,0.638959214091301,"[2.6341536045074463, 0.05979473516345024, 0.09269127994775772, 0.5009722709655762, 0.6083211898803711]",0.05979473516345024,0.5009722709655762,0.09269127994775772,0.6083211898803711,1.1092934608459473
0.3408551812171936,0.2970164567232132,0.6378716379404068,"[2.753711223602295, 0.053357623517513275, 0.10468921065330505, 0.549697995185852, 0.6235446929931641]",0.053357623517513275,0.549697995185852,0.10468921065330505,0.6235446929931641,1.1732426881790161
0.3626626580953598,0.29250964522361755,0.6551723033189774,"[2.6983885765075684, 0.05765588581562042, 0.0931328684091568, 0.4921668469905853, 0.6983342170715332]",0.05765588581562042,0.4921668469905853,0.0931328684091568,0.6983342170715332,1.1905010640621185
0.34178027510643005,0.31589578092098236,0.6576760560274124,"[2.4924590587615967, 0.05154705047607422, 0.09078993648290634, 0.49611765146255493, 0.5729715824127197]",0.05154705047607422,0.49611765146255493,0.09078993648290634,0.5729715824127197,1.0690892338752747
0.3571328669786453,0.30760620534420013,0.6647390723228455,"[2.510054111480713, 0.054399654269218445, 0.087643101811409, 0.46831268072128296, 0.6213139295578003]",0.054399654269218445,0.46831268072128296,0.087643101811409,0.6213139295578003,1.0896266102790833
0.3306983858346939,0.350316658616066,0.6810150444507599,"[2.449070453643799, 0.05059606581926346, 0.09044122695922852, 0.4943704307079315, 0.5443270802497864]",0.05059606581926346,0.4943704307079315,0.09044122695922852,0.5443270802497864,1.038697510957718
0.35209493339061737,0.3049168437719345,0.6570117771625519,"[2.7471251487731934, 0.06171872466802597, 0.10019269585609436, 0.49880465865135193, 0.6292062401771545]",0.06171872466802597,0.49880465865135193,0.10019269585609436,0.6292062401771545,1.1280108988285065
0.3260422348976135,0.28933897614479065,0.6153812110424042,"[2.552567481994629, 0.05667351931333542, 0.09073331207036972, 0.49854400753974915, 0.5799552202224731]",0.05667351931333542,0.49854400753974915,0.09073331207036972,0.5799552202224731,1.0784992277622223
0.33042457699775696,0.3186835050582886,0.6491080820560455,"[2.6283857822418213, 0.05364445224404335, 0.10372327268123627, 0.5036814212799072, 0.5510271191596985]",0.05364445224404335,0.5036814212799072,0.10372327268123627,0.5510271191596985,1.0547085404396057
0.30815431475639343,0.28184257447719574,0.5899968892335892,"[2.661464214324951, 0.055041782557964325, 0.1015828400850296, 0.5133755803108215, 0.581842303276062]",0.055041782557964325,0.5133755803108215,0.1015828400850296,0.581842303276062,1.0952178835868835
0.3281458169221878,0.2741979509592056,0.6023437678813934,"[2.560476541519165, 0.050765570253133774, 0.09448883682489395, 0.5066342949867249, 0.6012981534004211]",0.050765570253133774,0.5066342949867249,0.09448883682489395,0.6012981534004211,1.107932448387146
0.31977441906929016,0.30430661141872406,0.6240810304880142,"[2.4715702533721924, 0.04905720427632332, 0.0879465788602829, 0.5089520215988159, 0.5925804376602173]",0.04905720427632332,0.5089520215988159,0.0879465788602829,0.5925804376602173,1.1015324592590332
0.32472239434719086,0.2889629453420639,0.6136853396892548,"[2.549258232116699, 0.05243702232837677, 0.09246958792209625, 0.5011542439460754, 0.599037766456604]",0.05243702232837677,0.5011542439460754,0.09246958792209625,0.599037766456604,1.1001920104026794
0.32447999715805054,0.2975254952907562,0.6220054924488068,"[2.5266237258911133, 0.049331359565258026, 0.08912378549575806, 0.5073220133781433, 0.634750485420227]",0.049331359565258026,0.5073220133781433,0.08912378549575806,0.634750485420227,1.1420724987983704
0.3318648636341095,0.3552577793598175,0.687122642993927,"[2.859924077987671, 0.05715775862336159, 0.1080687940120697, 0.49920156598091125, 0.7084568738937378]",0.05715775862336159,0.49920156598091125,0.1080687940120697,0.7084568738937378,1.207658439874649
0.3229118883609772,0.37332408130168915,0.6962359696626663,"[2.5638599395751953, 0.05139262229204178, 0.09436328709125519, 0.5250221490859985, 0.5812786817550659]",0.05139262229204178,0.5250221490859985,0.09436328709125519,0.5812786817550659,1.1063008308410645
0.36975330114364624,0.28701747953891754,0.6567707806825638,"[2.526655912399292, 0.055304545909166336, 0.08679210394620895, 0.49928122758865356, 0.6064081192016602]",0.055304545909166336,0.49928122758865356,0.08679210394620895,0.6064081192016602,1.1056893467903137
0.34450314939022064,0.2989207059144974,0.643423855304718,"[2.5827622413635254, 0.049631327390670776, 0.09710528701543808, 0.5328742861747742, 0.5825216770172119]",0.049631327390670776,0.5328742861747742,0.09710528701543808,0.5825216770172119,1.115395963191986
0.3560963422060013,0.2883823812007904,0.6444787234067917,"[2.460330009460449, 0.051502179354429245, 0.08703476935625076, 0.49412083625793457, 0.5808396339416504]",0.051502179354429245,0.49412083625793457,0.08703476935625076,0.5808396339416504,1.074960470199585
0.32279714941978455,0.2662951946258545,0.589092344045639,"[2.475078582763672, 0.050600580871105194, 0.08421708643436432, 0.5131642818450928, 0.6137377023696899]",0.050600580871105194,0.5131642818450928,0.08421708643436432,0.6137377023696899,1.1269019842147827
0.34985387325286865,0.31479209661483765,0.6646459698677063,"[2.5525410175323486, 0.04781477525830269, 0.09330978989601135, 0.49451446533203125, 0.6467809081077576]",0.04781477525830269,0.49451446533203125,0.09330978989601135,0.6467809081077576,1.1412953734397888
0.31866806745529175,0.29526272416114807,0.6139307916164398,"[2.4328267574310303, 0.048988889902830124, 0.0824943482875824, 0.5203113555908203, 0.5976830720901489]",0.048988889902830124,0.5203113555908203,0.0824943482875824,0.5976830720901489,1.1179944276809692
0.33452388644218445,0.2745794951915741,0.6091033816337585,"[2.5496625900268555, 0.05087313428521156, 0.09577096998691559, 0.4914975166320801, 0.5917238593101501]",0.05087313428521156,0.4914975166320801,0.09577096998691559,0.5917238593101501,1.0832213759422302
0.36578477919101715,0.2527892589569092,0.6185740381479263,"[2.5812292098999023, 0.05332549661397934, 0.08868709206581116, 0.5419989824295044, 0.619104266166687]",0.05332549661397934,0.5419989824295044,0.08868709206581116,0.619104266166687,1.1611032485961914
0.3676937073469162,0.2685827687382698,0.636276476085186,"[2.3956716060638428, 0.04988441243767738, 0.08164305984973907, 0.5000811815261841, 0.5803157091140747]",0.04988441243767738,0.5000811815261841,0.08164305984973907,0.5803157091140747,1.0803968906402588
0.33609476685523987,0.27998878061771393,0.6160835474729538,"[2.5294244289398193, 0.05287235602736473, 0.09029838442802429, 0.5111809968948364, 0.5865360498428345]",0.05287235602736473,0.5111809968948364,0.09029838442802429,0.5865360498428345,1.097717046737671
0.35457366704940796,0.2861027717590332,0.6406764388084412,"[2.6078219413757324, 0.05592760071158409, 0.09754838794469833, 0.4823141098022461, 0.5907478332519531]",0.05592760071158409,0.4823141098022461,0.09754838794469833,0.5907478332519531,1.0730619430541992
0.33740267157554626,0.2809034585952759,0.6183061301708221,"[2.518497943878174, 0.05536562204360962, 0.08601295948028564, 0.525536060333252, 0.5791759490966797]",0.05536562204360962,0.525536060333252,0.08601295948028564,0.5791759490966797,1.1047120094299316
0.3459916263818741,0.28372232615947723,0.6297139525413513,"[2.494058847427368, 0.05489126592874527, 0.08576119691133499, 0.48630478978157043, 0.6012294292449951]",0.05489126592874527,0.48630478978157043,0.08576119691133499,0.6012294292449951,1.0875342190265656
0.3074638694524765,0.27793507277965546,0.585398942232132,"[2.4638280868530273, 0.05184730142354965, 0.08301810175180435, 0.5132724642753601, 0.601901650428772]",0.05184730142354965,0.5132724642753601,0.08301810175180435,0.601901650428772,1.115174114704132
0.35685931146144867,0.2928396016359329,0.6496989130973816,"[2.64894437789917, 0.06228499114513397, 0.09050224721431732, 0.517230212688446, 0.6038415431976318]",0.06228499114513397,0.517230212688446,0.09050224721431732,0.6038415431976318,1.1210717558860779
0.3697739243507385,0.3817668855190277,0.7515408098697662,"[2.5260567665100098, 0.05473507195711136, 0.0926857441663742, 0.5054334402084351, 0.5464152693748474]",0.05473507195711136,0.5054334402084351,0.0926857441663742,0.5464152693748474,1.0518487095832825
0.35217295587062836,0.3546462655067444,0.7068192213773727,"[2.5707759857177734, 0.052562225610017776, 0.09237894415855408, 0.5000563859939575, 0.6213079690933228]",0.052562225610017776,0.5000563859939575,0.09237894415855408,0.6213079690933228,1.1213643550872803
0.31834034621715546,0.3390957862138748,0.6574361324310303,"[2.590468168258667, 0.04900577664375305, 0.08339860290288925, 0.49342602491378784, 0.7729984521865845]",0.04900577664375305,0.49342602491378784,0.08339860290288925,0.7729984521865845,1.2664244771003723
0.34007005393505096,0.42260703444480896,0.7626770883798599,"[2.6191670894622803, 0.05532641336321831, 0.09126055240631104, 0.4811290502548218, 0.6721683144569397]",0.05532641336321831,0.4811290502548218,0.09126055240631104,0.6721683144569397,1.1532973647117615
0.31229032576084137,0.29799242317676544,0.6102827489376068,"[2.421156406402588, 0.05149815231561661, 0.08035856485366821, 0.5203127861022949, 0.5822765827178955]",0.05149815231561661,0.5203127861022949,0.08035856485366821,0.5822765827178955,1.1025893688201904
0.3324330747127533,0.30275391042232513,0.6351869851350784,"[2.5702953338623047, 0.05016406252980232, 0.09459608793258667, 0.5386341214179993, 0.5840595960617065]",0.05016406252980232,0.5386341214179993,0.09459608793258667,0.5840595960617065,1.1226937174797058
0.35907626152038574,0.29891103506088257,0.6579872965812683,"[2.4789299964904785, 0.05312696844339371, 0.09023220837116241, 0.4722680449485779, 0.5730701684951782]",0.05312696844339371,0.4722680449485779,0.09023220837116241,0.5730701684951782,1.045338213443756
0.30765822529792786,0.30238933861255646,0.6100475639104843,"[2.492830514907837, 0.05685559660196304, 0.08123336732387543, 0.5350647568702698, 0.5768760442733765]",0.05685559660196304,0.5350647568702698,0.08123336732387543,0.5768760442733765,1.1119408011436462
0.3618413805961609,0.35879790782928467,0.7206392884254456,"[2.41772723197937, 0.05621299147605896, 0.08242936432361603, 0.47153306007385254, 0.5597707033157349]",0.05621299147605896,0.47153306007385254,0.08242936432361603,0.5597707033157349,1.0313037633895874
0.3262663036584854,0.29828034341335297,0.6245466470718384,"[2.53727650642395, 0.052030716091394424, 0.09133731573820114, 0.5018342137336731, 0.6017619371414185]",0.052030716091394424,0.5018342137336731,0.09133731573820114,0.6017619371414185,1.1035961508750916
0.3289823830127716,0.3270757496356964,0.656058132648468,"[2.514242172241211, 0.05002690851688385, 0.08692558854818344, 0.49484115839004517, 0.6498759984970093]",0.05002690851688385,0.49484115839004517,0.08692558854818344,0.6498759984970093,1.1447171568870544
0.35399386286735535,0.3686353266239166,0.722629189491272,"[2.557602882385254, 0.052452873438596725, 0.08967903256416321, 0.5091955661773682, 0.627088189125061]",0.052452873438596725,0.5091955661773682,0.08967903256416321,0.627088189125061,1.1362837553024292
0.3507617712020874,0.3542535603046417,0.7050153315067291,"[2.364321231842041, 0.04724935069680214, 0.08215384930372238, 0.5017187595367432, 0.5685703158378601]",0.04724935069680214,0.5017187595367432,0.08215384930372238,0.5685703158378601,1.0702890753746033
0.3435443341732025,0.32052139937877655,0.6640657335519791,"[2.4600634574890137, 0.05539613962173462, 0.08265569806098938, 0.5265469551086426, 0.5529981851577759]",0.05539613962173462,0.5265469551086426,0.08265569806098938,0.5529981851577759,1.0795451402664185
0.35947179794311523,0.3124878406524658,0.671959638595581,"[2.479937791824341, 0.05405271425843239, 0.08626320213079453, 0.5222092866897583, 0.5545693039894104]",0.05405271425843239,0.5222092866897583,0.08626320213079453,0.5545693039894104,1.0767785906791687
0.33723312616348267,0.3118782490491867,0.6491113752126694,"[2.3587160110473633, 0.051116444170475006, 0.08247921615839005, 0.47098228335380554, 0.5517770051956177]",0.051116444170475006,0.47098228335380554,0.08247921615839005,0.5517770051956177,1.0227592885494232
0.3266046941280365,0.27330368757247925,0.5999083817005157,"[2.743565559387207, 0.05502563714981079, 0.10091511905193329, 0.5655618906021118, 0.6185961961746216]",0.05502563714981079,0.5655618906021118,0.10091511905193329,0.6185961961746216,1.1841580867767334
0.3804095685482025,0.3268652707338333,0.7072748392820358,"[2.4678640365600586, 0.05067624896764755, 0.08787228167057037, 0.5035749077796936, 0.5788036584854126]",0.05067624896764755,0.5035749077796936,0.08787228167057037,0.5788036584854126,1.0823785662651062
0.3698441684246063,0.2985757142305374,0.6684198826551437,"[2.347238540649414, 0.04755128175020218, 0.08135944604873657, 0.4815223515033722, 0.5766088962554932]",0.04755128175020218,0.4815223515033722,0.08135944604873657,0.5766088962554932,1.0581312477588654
0.33412131667137146,0.3099662661552429,0.6440875828266144,"[2.440463066101074, 0.05144602432847023, 0.08677488565444946, 0.5090398788452148, 0.5492141842842102]",0.05144602432847023,0.5090398788452148,0.08677488565444946,0.5492141842842102,1.058254063129425
0.3550400584936142,0.2989061176776886,0.6539461761713028,"[2.5176591873168945, 0.05221230164170265, 0.08632797002792358, 0.5340877175331116, 0.5981688499450684]",0.05221230164170265,0.5340877175331116,0.08632797002792358,0.5981688499450684,1.13225656747818
0.3531509041786194,0.3284357190132141,0.6815866231918335,"[2.3364996910095215, 0.04658693075180054, 0.08133147656917572, 0.4939691424369812, 0.5633465647697449]",0.04658693075180054,0.4939691424369812,0.08133147656917572,0.5633465647697449,1.057315707206726
0.3183757811784744,0.3068266361951828,0.6252024173736572,"[2.339381217956543, 0.04785890877246857, 0.07710470259189606, 0.4901219308376312, 0.5996233820915222]",0.04785890877246857,0.4901219308376312,0.07710470259189606,0.5996233820915222,1.0897453129291534
0.34750355780124664,0.28875546157360077,0.6362590193748474,"[2.547271251678467, 0.04797157272696495, 0.08706752210855484, 0.5759497284889221, 0.6209304928779602]",0.04797157272696495,0.5759497284889221,0.08706752210855484,0.6209304928779602,1.1968802213668823
0.35833640396595,0.28858496248722076,0.6469213664531708,"[2.4690799713134766, 0.054258182644844055, 0.08402438461780548, 0.47787606716156006, 0.6083784103393555]",0.054258182644844055,0.47787606716156006,0.08402438461780548,0.6083784103393555,1.0862544775009155
0.35367701947689056,0.31624235212802887,0.6699193716049194,"[2.382525682449341, 0.0505027137696743, 0.08229434490203857, 0.4869115352630615, 0.5676435232162476]",0.0505027137696743,0.4869115352630615,0.08229434490203857,0.5676435232162476,1.054555058479309
0.3403695225715637,0.27024368941783905,0.6106132119894028,"[2.4886951446533203, 0.05064375698566437, 0.08636736869812012, 0.5007678866386414, 0.6178160905838013]",0.05064375698566437,0.5007678866386414,0.08636736869812012,0.6178160905838013,1.1185839772224426
0.35590624809265137,0.3348183184862137,0.690724566578865,"[2.4168894290924072, 0.050552256405353546, 0.08759606629610062, 0.4774417281150818, 0.5579646825790405]",0.050552256405353546,0.4774417281150818,0.08759606629610062,0.5579646825790405,1.0354064106941223
0.3386956602334976,0.32249248027801514,0.6611881405115128,"[2.3562231063842773, 0.05202145129442215, 0.07732602208852768, 0.48024076223373413, 0.5825073719024658]",0.05202145129442215,0.48024076223373413,0.07732602208852768,0.5825073719024658,1.0627481341362
0.34251950681209564,0.2649339884519577,0.6074534952640533,"[2.5297839641571045, 0.0555494986474514, 0.08734476566314697, 0.49659663438796997, 0.6042447686195374]",0.0555494986474514,0.49659663438796997,0.08734476566314697,0.6042447686195374,1.1008414030075073
0.36385031044483185,0.34776364266872406,0.7116139531135559,"[2.3243775367736816, 0.051261864602565765, 0.08113521337509155, 0.4573267102241516, 0.5430799722671509]",0.051261864602565765,0.4573267102241516,0.08113521337509155,0.5430799722671509,1.0004066824913025
0.37724247574806213,0.3565446734428406,0.7337871491909027,"[2.3318047523498535, 0.047782376408576965, 0.08045896887779236, 0.4599604606628418, 0.5894308686256409]",0.047782376408576965,0.4599604606628418,0.08045896887779236,0.5894308686256409,1.0493913292884827
0.33900266885757446,0.31284908950328827,0.6518517583608627,"[2.406780242919922, 0.05124570429325104, 0.08136273920536041, 0.4947042167186737, 0.5859916806221008]",0.05124570429325104,0.4947042167186737,0.08136273920536041,0.5859916806221008,1.0806958973407745
0.3472224473953247,0.2853855490684509,0.6326079964637756,"[2.4127628803253174, 0.049380235373973846, 0.08461363613605499, 0.48728156089782715, 0.5855426788330078]",0.049380235373973846,0.48728156089782715,0.08461363613605499,0.5855426788330078,1.072824239730835
0.34250618517398834,0.3158538341522217,0.65836001932621,"[2.4229724407196045, 0.051339298486709595, 0.08478471636772156, 0.47972673177719116, 0.582005500793457]",0.051339298486709595,0.47972673177719116,0.08478471636772156,0.582005500793457,1.0617322325706482
0.3354776054620743,0.3533206284046173,0.6887982338666916,"[2.378068685531616, 0.049848444759845734, 0.08284485340118408, 0.48023343086242676, 0.5709022283554077]",0.049848444759845734,0.48023343086242676,0.08284485340118408,0.5709022283554077,1.0511356592178345
0.34287920594215393,0.3683219403028488,0.7112011462450027,"[2.300271987915039, 0.04799262434244156, 0.07742258906364441, 0.48455610871315, 0.5615636706352234]",0.04799262434244156,0.48455610871315,0.07742258906364441,0.5615636706352234,1.0461197793483734
0.3489989787340164,0.26853612065315247,0.6175350993871689,"[2.421435832977295, 0.051078543066978455, 0.07936327159404755, 0.5243918299674988, 0.5926257371902466]",0.051078543066978455,0.5243918299674988,0.07936327159404755,0.5926257371902466,1.1170175671577454
0.3863046169281006,0.3782954216003418,0.7646000385284424,"[2.2432918548583984, 0.04887964576482773, 0.07923184335231781, 0.4639643728733063, 0.4982125461101532]",0.04887964576482773,0.4639643728733063,0.07923184335231781,0.4982125461101532,0.9621769189834595
0.34627626836299896,0.3075694888830185,0.6538457572460175,"[2.3266921043395996, 0.049465030431747437, 0.0785907506942749, 0.4791296720504761, 0.5670045614242554]",0.049465030431747437,0.4791296720504761,0.0785907506942749,0.5670045614242554,1.0461342334747314
0.367944598197937,0.30759596824645996,0.675540566444397,"[2.345402717590332, 0.05145272985100746, 0.07531735301017761, 0.4945996403694153, 0.5831022262573242]",0.05145272985100746,0.4945996403694153,0.07531735301017761,0.5831022262573242,1.0777018666267395
0.3662937134504318,0.37856917083263397,0.7448628842830658,"[2.2880144119262695, 0.047996826469898224, 0.0744825005531311, 0.49853795766830444, 0.5646830201148987]",0.047996826469898224,0.49853795766830444,0.0744825005531311,0.5646830201148987,1.0632209777832031
0.3661320358514786,0.3510178476572037,0.7171498835086823,"[2.3877687454223633, 0.04727602005004883, 0.07528641819953918, 0.5643593668937683, 0.5977849960327148]",0.04727602005004883,0.5643593668937683,0.07528641819953918,0.5977849960327148,1.1621443629264832
0.4241029769182205,0.35263313353061676,0.7767361104488373,"[2.296036958694458, 0.04845372214913368, 0.07530250400304794, 0.47404244542121887, 0.5844321846961975]",0.04845372214913368,0.47404244542121887,0.07530250400304794,0.5844321846961975,1.0584746301174164
0.37886758148670197,0.3486677259206772,0.7275353074073792,"[2.2211523056030273, 0.045868441462516785, 0.07492496818304062, 0.4459921717643738, 0.5672261118888855]",0.045868441462516785,0.4459921717643738,0.07492496818304062,0.5672261118888855,1.0132182836532593
